partition,seed,scenario,method,rawAlertEvents,mergedIncidents,truePositiveIncidents,falsePositiveIncidents,truthIncidents,detectedTruthIncidents,incidentRecall,incidentPrecision,falseAlertsPerOperatingDay,operatingSeconds,meanDetectionDelaySeconds,forecastMAE,intervalCoverage,intervalMeanWidth,thresholdPolicy,forecastMethod,persistenceMAE,evaluatedForecasts,intervalCount,precision,recall,elapsedSeconds,rowsPerSecond,llmCalls,llmCostUSD
final,211,contaminated_calibration,eidos_none,2,2,1,1,1,1,1.0,0.5,9.23076923076923,9360,0.0,0.8812449154611718,0.9038461538461539,2.0780864736493005,,,0.8812449154611718,156.0,156.0,,,3.1400000000003274,57.32484076432523,0.0,0.0
final,211,contaminated_calibration,eidos_multiscale,2,2,1,1,1,1,1.0,0.5,9.23076923076923,9360,0.0,0.8812449154611718,0.9038461538461539,2.0780864736493005,,,0.8812449154611718,156.0,156.0,,,3.3900000000003274,53.09734513273823,0.0,0.0
final,211,contaminated_calibration,eidos_regulation,2,2,1,1,1,1,1.0,0.5,9.23076923076923,9360,0.0,0.8812449154611718,0.9038461538461539,2.0780864736493005,,,0.8812449154611718,156.0,156.0,,,9.108999999999469,19.760676254255188,0.0,0.0
final,211,contaminated_calibration,eidos_adapt_all,2,2,1,1,1,1,1.0,0.5,9.23076923076923,9360,0.0,0.8812449154611718,0.9038461538461539,2.128712552601576,,,0.8812449154611718,156.0,156.0,,,4.29700000000048,41.88969048172676,0.0,0.0
final,223,benign_repetition,persistence,0,0,0,0,0,0,,,0.0,9360,,0.49597963039124765,0.8910256410256411,2.006325194083379,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,223,benign_repetition,seasonal_12,0,0,0,0,0,0,,,0.0,9360,,0.3728586233347515,0.9230769230769231,1.6752226583959509,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,223,benign_repetition,robust_prefix,0,0,0,0,0,0,,,0.0,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,benign_repetition,isolation_forest_prefix,4,4,0,4,0,0,,0.0,36.92307692307692,9360,,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,benign_repetition,eidos_none,0,0,0,0,0,0,,,0.0,9360,,0.496330751085107,0.8910256410256411,2.017178446472362,,,0.49597963039124765,156.0,156.0,,,5.344000000000051,33.6826347305386,0.0,0.0
final,223,benign_repetition,eidos_multiscale,0,0,0,0,0,0,,,0.0,9360,,0.4958204620855343,0.8910256410256411,2.017178446472362,,,0.49597963039124765,156.0,156.0,,,5.25,34.285714285714285,0.0,0.0
final,223,benign_repetition,eidos_regulation,0,0,0,0,0,0,,,0.0,9360,,0.49633075852979547,0.8910256410256411,2.017178446472362,,,0.49597963039124765,156.0,156.0,,,8.905999999999949,20.211093644734003,0.0,0.0
final,223,benign_repetition,eidos_adapt_all,0,0,0,0,0,0,,,0.0,9360,,0.496330751085107,0.8910256410256411,2.017178446472362,,,0.49597963039124765,156.0,156.0,,,5.530999999999949,32.54384378955011,0.0,0.0
final,223,harmful_repetition,persistence,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.6020012479683767,0.8589743589743589,2.0074616216224044,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,223,harmful_repetition,seasonal_12,24,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,4.919090873179834,0.7884615384615384,1.7161746327351757,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,223,harmful_repetition,robust_prefix,12,3,3,0,3,3,1.0,1.0,0.0,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,harmful_repetition,isolation_forest_prefix,5,5,2,3,3,1,0.3333333333333333,0.4,27.692307692307693,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,harmful_repetition,eidos_none,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.6023523686622358,0.8589743589743589,2.0185108175824134,,,1.6020012479683767,156.0,156.0,,,10.342999999999847,17.40307454316955,0.0,0.0
final,223,harmful_repetition,eidos_multiscale,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.6018420796626633,0.8589743589743589,2.0185108175824134,,,1.6020012479683767,156.0,156.0,,,7.063000000000102,25.484921421491915,0.0,0.0
final,223,harmful_repetition,eidos_regulation,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.6023523761069243,0.8589743589743589,2.0185108175824134,,,1.6020012479683767,156.0,156.0,,,8.842999999999847,20.355083116589743,0.0,0.0
final,223,harmful_repetition,eidos_adapt_all,6,6,3,3,3,3,1.0,0.5,27.692307692307693,9360,0.0,1.6023523686622358,0.8910256410256411,2.242289572555545,,,1.6020012479683767,156.0,156.0,,,5.780999999999949,31.136481577582007,0.0,0.0
final,223,isolated_spike,persistence,2,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.9962573859242421,0.8782051282051282,2.010823987415323,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,223,isolated_spike,seasonal_12,2,2,1,1,1,1,1.0,0.5,9.23076923076923,9360,0.0,0.8787894997512382,0.9166666666666666,1.6799028918926997,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,223,isolated_spike,robust_prefix,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,isolated_spike,isolation_forest_prefix,5,5,1,4,1,1,1.0,0.2,36.92307692307692,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,isolated_spike,eidos_none,2,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.101093947859046,0.8525641025641025,2.2234328910779735,,,0.9962573859242423,156.0,156.0,,,5.563000000000102,32.35664209958596,0.0,0.0
final,223,isolated_spike,eidos_multiscale,2,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.0805053973263579,0.8653846153846154,2.1592859897389385,,,0.9962573859242423,156.0,156.0,,,5.109999999999673,35.22504892368132,0.0,0.0
final,223,isolated_spike,eidos_regulation,2,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.1341114034780824,0.8205128205128205,2.3451433003370195,,,0.9962573859242423,156.0,156.0,,,8.594000000000051,20.944845240865597,0.0,0.0
final,223,isolated_spike,eidos_adapt_all,2,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.1001752508002123,0.8846153846153846,2.28622048381003,,,0.9962573859242423,156.0,156.0,,,5.155999999999949,34.910783553142316,0.0,0.0
final,223,slow_drift,persistence,0,0,0,0,1,0,0.0,,0.0,9360,,0.5157283588069169,0.8910256410256411,2.1070496829847736,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,223,slow_drift,seasonal_12,48,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.405451079236702,0.6089743589743589,1.9956948952958318,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,223,slow_drift,robust_prefix,95,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,slow_drift,isolation_forest_prefix,30,21,14,7,1,1,1.0,0.6666666666666666,64.61538461538461,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,slow_drift,eidos_none,0,0,0,0,1,0,0.0,,0.0,9360,,0.5160794795007764,0.8910256410256411,2.116988115820026,,,0.5157283588069169,156.0,156.0,,,4.5,40.0,0.0,0.0
final,223,slow_drift,eidos_multiscale,0,0,0,0,1,0,0.0,,0.0,9360,,0.5155691905012036,0.8910256410256411,2.116988115820026,,,0.5157283588069169,156.0,156.0,,,4.780999999999949,37.649027400125895,0.0,0.0
final,223,slow_drift,eidos_regulation,0,0,0,0,1,0,0.0,,0.0,9360,,0.5160794869454648,0.8910256410256411,2.116988115820026,,,0.5157283588069169,156.0,156.0,,,9.578999999999724,18.791105543376677,0.0,0.0
final,223,slow_drift,eidos_adapt_all,0,0,0,0,1,0,0.0,,0.0,9360,,0.5160794795007764,0.8910256410256411,2.116988115820026,,,0.5157283588069169,156.0,156.0,,,4.92200000000048,36.57049979682699,0.0,0.0
final,223,regime_shift,persistence,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.5557282224077179,0.8910256410256411,1.992477568772966,5 robust standardized units; Isolation Forest prefix 99th percentile,persistence,,,,,,,,,
final,223,regime_shift,seasonal_12,12,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,1.268029870524819,0.8589743589743589,1.7289978023989947,5 robust standardized units; Isolation Forest prefix 99th percentile,seasonal_12,,,,,,,,,
final,223,regime_shift,robust_prefix,90,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,regime_shift,isolation_forest_prefix,23,17,14,3,1,1,1.0,0.8235294117647058,27.692307692307693,9360,0.0,,,,5 robust standardized units; Isolation Forest prefix 99th percentile,,,,,,,,,,
final,223,regime_shift,eidos_none,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.5560793431015773,0.8910256410256411,2.002193716739633,,,0.5557282224077179,156.0,156.0,,,3.3909999999996217,53.0816868180537,0.0,0.0
final,223,regime_shift,eidos_multiscale,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.5555690541020046,0.8910256410256411,2.002193716739633,,,0.5557282224077179,156.0,156.0,,,3.405999999999949,52.84791544333608,0.0,0.0
final,223,regime_shift,eidos_regulation,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.5560793505462658,0.8910256410256411,2.002193716739633,,,0.5557282224077179,156.0,156.0,,,4.780999999999949,37.649027400125895,0.0,0.0
final,223,regime_shift,eidos_adapt_all,1,1,1,0,1,1,1.0,1.0,0.0,9360,0.0,0.5560793431015773,0.8910256410256411,2.017178446472362,,,0.5557282224077179,156.0,156.0,,,2.905999999999949,61.94081211287101,0.0,0.0
