blind_id,receipt,source_file,drive_file_id,fetched_title,title_match,file_size_bytes,downloaded_byte_sha256,lf_normalized_sha256,canonical_json_sha256,locked_raw_sha256,locked_sanitized_sha256,locked_raw_hash_matches_downloaded_bytes,locked_raw_hash_matches_canonical_json
H143,normal,engine_card_041.json,1RB5w0sljIIE-IK3oekjI1U5Svf5HrZ_N,engine_card_041.json,True,5205,9789d78aee9d1359cbcb7167029e1fd9153abb7caaa509ea9bab212e249c76c5,748d981952fa43b0ef64e62f6b4544f0f0d93de7e8d261d5c09abcf31300e718,024de080b360be850f1aed4470ee864084b29b7cf331b8a1b03cb4d53794f82a,30149a6c8cd2902f015761b6e4d510c6d9514866684fcbd73ff6896225726e73,735948471296c1be34145fd18960b745aa4f302580a86090c7510123a0c41c75,False,False
H144,natural,engine_card_007.json,1yf7pacGH_78FcZXbN32yJsEWgCS6dvNV,engine_card_007.json,True,5202,b4039a361ba86b1597c73793b0975ffe5d4acacf2de242c99bd4366d5a8b87c9,dc80c12cf03f2e889db479044d05dd19de0b878465efae9590f2768c132fb457,1b9d9cc451628ad176469d9cfe30cfcd799a8f6cf8c2598e779af6738425e60f,5487b8ea380da32a22fbdcef75716d90ddfeda6a357182449fd96afb990c7053,601f27ff90235ead6b256f3240f3f62f4d84b56396c67dcc83336d330490ae3e,False,False
H145,natural,confirmed_event_015.json,1g3VYeze62MQmSUADm8Qe0cLtzR4kkqn_,confirmed_event_015.json,True,557,95ae00624a1816dad1e86df2ccd934dcf500a25d4440932548436387a91bd7bd,ccbd88ce3f6662bded47fa44b84dcf7215ab4c2face637ae1260cb2451755b56,7d0cc020f72db9c380d53c8b17a3fbf86a8cada755ba1a85ecee13af996370f8,e26573cb65b373266cc32c3aac09366122ec1011cc5a917aea7ff6664a0ad704,7943ca46d7b7384fd5c1048610b9ecebefffbbfc19bb30bfb2e29288916854af,False,False
H146,natural,engine_card_032.json,1RQ3LA2qXmfDkPIKiPYWVlV_Xx9RfqcES,engine_card_032.json,True,5196,76bea7658b46249e1c49a9ca5beeab15315d5d577ec39b47636b8725f5b9292b,3640996037a019c9e80715e3ab64585194db83773898af6625f9155721dd16e1,9ce8b49da9b161cdc8819d4f37ae1415d71e8bfcc0e9d33abe0bf199a8707833,b51d5659558a4e540f7b7d46b3b75e942a2aa022fc83f3844687c2c6400770ef,f7945ce333c2d6bc2fb3946415e44841c1d89caf272b73a706218f378e52387d,False,False
H147,normal,engine_card_018.json,1wbXWTyWyNB8hbAvG9bwFyXonJ4a9-QPv,engine_card_018.json,True,5199,ca7ed131df00bc4f756088dc570bab45c4083b33d9b1ea6943a87ef4d8334d1f,3bc8c0e5b929ffa7ca10a133b3291b64cd154b6fda1e4fc00d3c9e14eb347f3c,b484d31eb9e0b47ad7c0aea653a1f8971307580a9fe287e7514a8c98eea09518,6300eacdefde79bc2910f340264c4e89fb986622ba63b96cf8ea0b1df8c5f0a4,740e644485e12473af6915fa431054a4a77344d87b9e6b2ae138faa0a70cd7c7,False,False
H148,natural,engine_card_033.json,1FnFgavVHN3AF4cQVcyx7Vk-ZvpEQyr6E,engine_card_033.json,True,5195,617b22d6b27055221a919d0f068d6dfbd76ce50f55b50cb8d76fd467a677e062,dc9cb92044167b6abb88d03d666fd65a3a6aae3b04dabc94b2a3a3c4a2593189,8047c1000bb512a882259c4f86e50476e07e2f8fc0955f862843596c8cbd5884,39d8bbbb83addc032b029f78097ac3cf658f68e6fcabde5e4412f24833ce0889,e098275d691cdd7ee6cfafc98a5cf3132eaf9f0adc42a87a1dae5135c33a86ea,False,False
H149,normal,engine_card_017.json,1CWqBAPa_5L_JMAPKs4RW31JTsLzqcD0N,engine_card_017.json,True,5167,eb8a9ca97d7437bea43489c0477111840bf6311a151770831f753299384dae5d,a081579cda52e0320fad60c38b8fb64dffff50bf991401b6e1b5e09c50c75117,3a286f60deb02f7b6106bf6e04110856538a4589dd924d29dce4823260e41faf,63cec988167080954438c514a1bd3394341e122055c176fcbcf58752c8c9000f,0676b2dc708d8d7194b6029b253d9628c18add2b24a9e223617f588a763a5f4f,False,False
H150,normal,engine_card_061.json,1_ipMTeNRUPfmCgNhVs52Shox_JpUWCAz,engine_card_061.json,True,5204,98e2f82ba2485cc687d22188449c4bf560c7dca68dbd629065a45e45c3adf8fb,10c7016184f6ca94ece611e5d69f38340ee74b605e8b18f076c03f193eadda59,5c96561e54911feb8797352e97df282acd3dbf02c4759adca62ff6f4c1c66723,4022ca6e3861e39a2ed219919fa5077464d1b1a7d42bc424da69e5ed7e1cd4b9,1d5a38bca3783fcbb2cc8cc7761abd378fa68325fbbdf71ecd0824ba2f13bbeb,False,False
H151,normal,engine_card_033.json,1Z-vv7DNjXF7HpdzIKxFTCBziTqsj1d-9,engine_card_033.json,True,5199,9a92789fdadd1e209c0cf2ccbd15a166c9180eac079701d1553e09ca953ea579,7cf06e0ccea8f579b65bef812699859c42ed7ec2772cade06f5dd74935a49e2b,290bbba28b0b9dd443f3e9bc0c4cc3962fce5d2d5815e0163a8688a2270a77f3,54749fb89bb1a4653145e78b120594962f5dfc5a09b3e6d964e10a2df1b367be,b3a89e9b936deab9064e327b60b8599b0375cbb841e510d367d77e8d17086098,False,False
H152,normal,engine_card_004.json,101iSJospCfJrhNkUfvNKH8eIM4LlsnTT,engine_card_004.json,True,5175,c16b59a275b723ff99d3219ec6f0a175e850c3b31862da755e0fd24296ced76c,b08258e459ebeac3f78c14ec635a50e1e88615632d6a2d2e95b181a02da16484,00ef88e0ba524978acf0110b5314f3e332651adfc33aef42500f68951d22ddf7,6bf2e905f16b0163af4281f2e9afc11628826fc3af8f94f224ccacffd493f829,f542b6efca51310aea4f60e39747a7ad623f3d67e971129879ff8ddc5f3d56b4,False,False
H153,normal,engine_card_011.json,14RKJdQ8gg_RD79Zl-0W9cuZ8cFCoRm1G,engine_card_011.json,True,5193,9b7ae7c8f02a37da5be2a36c65e8a1441fd7e0dddb27b0c201a227c9a7f48c06,25b24e59f7e240fdc7883d4265a7a76690dafca980743ef8ba3a20812e544588,cfbbe5babdd191353cf203a4888f3ec213dc55ef94bf6c22d4c69b118b5c69de,e21a44d45e54efa94a9ddd0d990768cd96af45038ff57ae3662afbcf6ed4c0db,59342d409caccf0c8d11a512fb354ed5153e36e3ac109428191fa99b82cbce1d,False,False
